timestamp,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,timestamp_marked
293868967,0.9025696,-0.0084876185,-0.004330892,0.4304384,0.00507774,-0.18930843,9.849107,-0.30996487,0.61752856,0.9582544,0
293885634,0.9025721,-0.008473323,-0.0043250322,0.43043366,0.009705468,-0.2000794,9.845622,-0.22116567,0.6632729,0.97116315,0
293902301,0.90257704,-0.008479398,-0.0043231403,0.43042314,-0.0031724204,-0.19307089,9.835501,-0.35926932,0.6989898,0.9467543,0
293918968,0.9025826,-0.008486448,-0.0043254006,0.43041137,0.0061201802,-0.18242608,9.849159,-0.37759522,0.67516994,0.9909361,0
293935635,0.90259296,-0.008486663,-0.0043277764,0.4303896,0.0035944679,-0.19114923,9.83868,-0.33560318,0.65528166,0.8989353,0
293952302,0.90259814,-0.008493379,-0.004324912,0.4303785,-0.001061412,-0.18569325,9.849868,-0.36044753,0.7070193,0.9444618,0
293968969,0.9026112,-0.008501264,-0.0043150303,0.43035144,0.0016882349,-0.19584697,9.839871,-0.34696242,0.7540699,0.8782531,0
293985636,0.9026236,-0.008503923,-0.0043045236,0.43032545,0.011699383,-0.19226296,9.845921,-0.31265423,0.7424546,0.88416964,0
294002303,0.9026347,-0.00850784,-0.0043070614,0.43030205,-3.7090096e-05,-0.17554167,9.856261,-0.35903877,0.66497606,0.90891135,0
294018970,0.90264285,-0.008502279,-0.0043085515,0.43028513,0.0020672046,-0.18670964,9.847827,-0.29722255,0.64332056,0.94079924,0
294035637,0.90265423,-0.008506469,-0.004313778,0.43026078,0.0009852034,-0.18441652,9.840432,-0.3688485,0.6496341,0.8780481,0
294052304,0.90266013,-0.008505737,-0.0043077157,0.43024835,0.008988747,-0.19357108,9.847458,-0.3049192,0.7048423,0.93832767,0
294068971,0.90267086,-0.008504658,-0.0043147267,0.4302261,0.007001452,-0.18770023,9.84815,-0.34141728,0.62256145,0.9096414,0
294085638,0.90268284,-0.008499196,-0.0043045697,0.43020105,0.009728674,-0.19335425,9.843997,-0.26345223,0.7161247,0.9017655,0
294102305,0.9026928,-0.008492959,-0.0043130806,0.43018013,-0.015885914,-0.18633279,9.833869,-0.31385797,0.59812695,0.9124075,0
294118972,0.90269667,-0.008494784,-0.004308503,0.43017226,0.001093437,-0.19601937,9.836222,-0.32514045,0.7016151,1.0404454,0
294135639,0.9027081,-0.008503926,-0.004305916,0.43014795,0.00035754114,-0.19729896,9.843811,-0.37646827,0.7124236,0.8979493,0
294152306,0.90271515,-0.00850947,-0.004312292,0.43013304,-0.009507001,-0.1868848,9.835982,-0.3806175,0.6466758,0.9056715,0
294168973,0.9027268,-0.008522466,-0.004312451,0.43010825,-0.0010354795,-0.19679384,9.846235,-0.40850976,0.70727557,0.8657541,0
294185640,0.9027328,-0.0085292775,-0.0043128286,0.43009558,-0.0015721,-0.19159311,9.844492,-0.37074384,0.6874257,0.9214873,0
294202307,0.9027441,-0.008532166,-0.0043106615,0.4300718,0.0030489005,-0.19442442,9.82881,-0.33885598,0.6911267,0.90622205,0
294218974,0.90275234,-0.008544354,-0.004313527,0.43005425,0.0074358582,-0.18574536,9.83887,-0.41145518,0.6873744,0.9300291,0
294235641,0.9027603,-0.008533639,-0.0042994353,0.43003783,0.0068982407,-0.18016303,9.843988,-0.2192063,0.72506356,0.92960656,0
294252308,0.90276915,-0.008534574,-0.0042967093,0.43001923,0.013822888,-0.18758103,9.843106,-0.32519165,0.6889368,0.9240614,0
294268975,0.90277576,-0.008529923,-0.0042905416,0.43000546,0.010167588,-0.19073376,9.8493185,-0.2803566,0.6946868,0.8978723,0
294285642,0.90278125,-0.008540325,-0.004294992,0.42999357,0.001043508,-0.18802516,9.838118,-0.4051929,0.6727367,0.93776417,0
294302309,0.9027855,-0.008540823,-0.004300231,0.42998505,0.0005408872,-0.19022241,9.861096,-0.34610438,0.6393634,0.90967983,0
294318976,0.90278965,-0.008540682,-0.0043025636,0.42997628,0.010574296,-0.19201156,9.851145,-0.3335286,0.655,0.9362275,0
294335643,0.9027955,-0.008536447,-0.004298866,0.42996413,-0.0024660158,-0.18144228,9.860786,-0.29026875,0.6792168,0.9798843,0
294352310,0.9028025,-0.00854564,-0.004292679,0.42994925,-0.0011728662,-0.18893762,9.836468,-0.36628723,0.7345146,0.96333855,0
294368977,0.90281266,-0.008538148,-0.004298765,0.42992806,-0.0032750866,-0.19900525,9.840118,-0.29902825,0.60923004,0.92534196,0
294385644,0.90282094,-0.008537903,-0.004307754,0.4299106,0.0018512403,-0.19099325,9.848389,-0.35259724,0.6137379,0.8819669,0
294402311,0.90283054,-0.00853808,-0.004307978,0.4298904,0.0018614564,-0.19008797,9.846755,-0.3292897,0.66907424,0.8864748,0
294418978,0.90283287,-0.008551813,-0.0043147407,0.4298852,0.00019223365,-0.19294693,9.859982,-0.43280342,0.66894615,0.9255469,0
294435645,0.9028393,-0.008547685,-0.00431189,0.4298719,-0.00232592,-0.2083136,9.842653,-0.29352152,0.67583585,0.89554167,0
294452312,0.9028453,-0.00854841,-0.0043255026,0.4298588,0.0014942393,-0.19281146,9.837237,-0.37224215,0.5886248,0.86129755,0
294468979,0.9028524,-0.008548058,-0.0043329266,0.4298439,-0.007704805,-0.19204263,9.850931,-0.34723136,0.62268955,0.9157885,0
294485646,0.9028634,-0.008542883,-0.0043327967,0.42982098,-0.003556143,-0.19457689,9.838952,-0.29490456,0.6550768,0.8912515,0
294502313,0.902872,-0.00853398,-0.004331321,0.42980307,0.0071573053,-0.19135217,9.84011,-0.26778078,0.6519456,0.93759125,0
294518980,0.90288,-0.008530667,-0.0043341187,0.4297863,0.01589011,-0.18864843,9.854057,-0.31515145,0.64195025,0.941081,0
294535647,0.9028884,-0.008521028,-0.0043314965,0.42976892,0.0027692316,-0.18498558,9.867056,-0.25989208,0.65794533,0.89095694,0
294552314,0.90288895,-0.0085107125,-0.0043235444,0.42976803,-0.004634069,-0.18553004,9.835215,-0.23996536,0.68795073,1.0102224,0
294568981,0.90289664,-0.008514683,-0.004325779,0.42975166,-0.009404326,-0.1859014,9.840478,-0.3587443,0.66711485,0.9378283,0
294585648,0.9029031,-0.008502635,-0.0043190606,0.4297384,0.0047674235,-0.19779782,9.845032,-0.23289627,0.6754004,0.9482397,0
294602315,0.9029102,-0.008498403,-0.0043231887,0.4297236,-0.0032775518,-0.19358651,9.855285,-0.31344822,0.6316924,0.9133808,0
294618982,0.90291977,-0.008502533,-0.004327409,0.42970335,0.005316968,-0.19745193,9.842217,-0.36560845,0.65512794,0.9296577,0
294635649,0.90293235,-0.008506822,-0.004326967,0.42967683,0.003221721,-0.19957252,9.845223,-0.3528149,0.6856711,0.8472873,0
294652316,0.9029397,-0.0085046515,-0.004313952,0.42966154,0.005433639,-0.1896142,9.847299,-0.275503,0.7435816,0.9473562,0
294668983,0.9029486,-0.008506759,-0.0043047564,0.42964274,0.001995728,-0.1849744,9.842097,-0.31339696,0.73238873,0.9389679,0
294685650,0.90295655,-0.008509523,-0.0043028574,0.42962605,0.014311627,-0.18582249,9.8424015,-0.33898407,0.68893677,0.9500199,0
294702317,0.9029601,-0.008512813,-0.0043133064,0.42961824,0.004723449,-0.19704969,9.845561,-0.3787734,0.6138147,0.98686373,0
294718984,0.9029722,-0.008508355,-0.0043023727,0.42959332,-0.0010175346,-0.19256541,9.854532,-0.2675118,0.7241542,0.900933,0
294735651,0.90298265,-0.008506213,-0.004298039,0.42957154,0.007072877,-0.18235335,9.851446,-0.30138463,0.6904864,0.88797307,0
294752318,0.9029897,-0.008502687,-0.0042938087,0.42955682,0.013402876,-0.19438908,9.85159,-0.2931502,0.6855432,0.92841554,0
294768985,0.90299493,-0.008502516,-0.004291243,0.4295457,-0.0049315533,-0.18613677,9.848162,-0.31881404,0.68454427,0.97140646,0
294785652,0.90299714,-0.008502679,-0.0042809295,0.42954123,-0.0007002443,-0.18646294,9.844949,-0.298055,0.7338359,0.9877602,0
294802319,0.90301174,-0.008493142,-0.004271673,0.4295108,-0.0056448993,-0.18413107,9.835717,-0.24100272,0.69998866,0.8150666,0
294818986,0.9030216,-0.008507085,-0.004274481,0.42948982,-0.0068444833,-0.19881408,9.851495,-0.4224431,0.69339347,0.90757954,0
294835653,0.9030298,-0.0085090995,-0.004275154,0.42947254,0.0076238387,-0.19307996,9.846663,-0.3420192,0.6712384,0.9283642,0
294852320,0.90304106,-0.0085132625,-0.0042641107,0.4294487,-0.008077374,-0.17647764,9.846849,-0.32081187,0.7506122,0.8898557,0
294868987,0.9030495,-0.008502359,-0.0042655994,0.42943108,0.0033887294,-0.1825217,9.850882,-0.26429743,0.6281066,0.92098784,0
294885654,0.9030567,-0.008511064,-0.0042647924,0.4294158,0.008439177,-0.18157107,9.84489,-0.37928563,0.69997585,0.947638,0
294902321,0.9030699,-0.008520646,-0.0042706695,0.429388,0.0067336597,-0.18803819,9.843271,-0.40451413,0.6616336,0.86884034,0
294918988,0.90307736,-0.008517977,-0.004271824,0.4293724,0.0016347237,-0.2025118,9.842461,-0.31451115,0.6546926,0.92427903,0
294935655,0.90308267,-0.008514766,-0.0042729303,0.42936102,0.00039815955,-0.19646114,9.856087,-0.31097656,0.652887,0.966015,0
294952322,0.90309083,-0.008513512,-0.0042774575,0.429344,0.010674363,-0.17291905,9.852225,-0.33322123,0.6383645,0.8966941,0
294968989,0.90309453,-0.00852866,-0.004279422,0.4293359,0.0010280109,-0.1859906,9.852145,-0.42754,0.7014614,0.9970448,0
294985656,0.9031011,-0.008527043,-0.0042783967,0.4293221,0.00551841,-0.18877333,9.843928,-0.3146392,0.67093104,0.9526451,0
295002323,0.90311205,-0.008534938,-0.0042747813,0.4292988,-0.0052749263,-0.20213786,9.854174,-0.3660951,0.7161503,0.86499846,0
295018990,0.9031216,-0.008540499,-0.0042742575,0.42927855,-0.000110970694,-0.1877415,9.845994,-0.36066517,0.6893081,0.9131887,0
295035657,0.903131,-0.008548747,-0.0042630467,0.42925906,0.02279583,-0.18874918,9.845257,-0.3458099,0.7632008,0.937585,0
295052324,0.90313524,-0.008549538,-0.0042618234,0.4292499,0.015513364,-0.18501107,9.842509,-0.32903358,0.6790375,0.9863899,0
295068991,0.9031447,-0.008550173,-0.004274729,0.42922974,-4.9714465e-05,-0.18485798,9.855312,-0.36974487,0.59131396,0.9227038,0
295085658,0.9031501,-0.008560999,-0.004275349,0.42921832,0.0056126444,-0.18800925,9.849273,-0.3968432,0.6976964,0.9548991,0
295102325,0.9031525,-0.008562576,-0.004266612,0.42921326,0.006729032,-0.19548573,9.852112,-0.3117834,0.7285212,0.9813441,0
295118992,0.90316355,-0.008571976,-0.0042682374,0.42918995,0.0035874648,-0.1918774,9.845313,-0.39095223,0.6876562,0.8889592,0
295135659,0.9031648,-0.008570954,-0.004273331,0.42918736,-0.0063280277,-0.18153235,9.854305,-0.33644843,0.6347019,1.0056251,0
295152326,0.90317774,-0.008572822,-0.0042748745,0.42916015,-0.018116066,-0.19157484,9.861129,-0.34396574,0.6664873,0.8463653,0
295168993,0.9031853,-0.008567123,-0.00426634,0.4291443,-0.004514994,-0.20113893,9.841264,-0.2672045,0.70555943,0.9477403,0
295185660,0.9031911,-0.008576399,-0.0042552976,0.4291321,0.0014005633,-0.19691572,9.841367,-0.35278937,0.7651602,0.9687556,0
295202327,0.903197,-0.0085798595,-0.0042505558,0.42911935,-0.0044811387,-0.18740486,9.860761,-0.33524463,0.70901716,0.95817757,0
295218994,0.9032014,-0.008580631,-0.004257384,0.42911044,-0.0043789623,-0.19130547,9.851586,-0.35272527,0.62969464,0.9486496,0
295235661,0.9032118,-0.008578077,-0.004252229,0.42908847,-0.0054374854,-0.18433654,9.838131,-0.2967103,0.6943026,0.89746255,0
295252328,0.90322,-0.008579654,-0.0042419517,0.4290712,0.0014579409,-0.18757007,9.857393,-0.30728838,0.7378954,0.93717515,0
295268995,0.9032247,-0.008581561,-0.0042412844,0.4290612,0.006304623,-0.18328562,9.850948,-0.33769062,0.6783971,1.0059196,0
295285662,0.9032319,-0.008582503,-0.0042354874,0.42904598,0.007939044,-0.19570501,9.841619,-0.3165858,0.70815915,0.9485471,0
295302329,0.9032388,-0.0085952645,-0.0042438502,0.42903125,0.0035718791,-0.19998617,9.8397045,-0.43174046,0.6550896,0.9508139,0
295318996,0.90324944,-0.0085958345,-0.004243573,0.4290088,0.012952025,-0.19116046,9.847242,-0.3305319,0.6735692,0.88292736,0
295335663,0.9032622,-0.008583005,-0.004241839,0.42898235,0.0021136887,-0.19369723,9.835631,-0.24300048,0.6437047,0.8368885,0
295352330,0.903271,-0.008579789,-0.0042423694,0.42896372,0.009617744,-0.18267292,9.84092,-0.3094014,0.6575356,0.89317244,0
295368997,0.9032826,-0.008581565,-0.004234896,0.4289395,0.005650036,-0.19175221,9.860364,-0.31681627,0.7218747,0.87726694,0
295385664,0.90328896,-0.0085759675,-0.004231164,0.42892632,-0.021703253,-0.1963934,9.846872,-0.28204703,0.67701405,0.91074276,0
295402331,0.9032953,-0.008577233,-0.0042309975,0.42891297,-3.7347781e-06,-0.19397715,9.852281,-0.33518058,0.674837,0.92445844,0
295418998,0.9032998,-0.008580235,-0.00423421,0.4289033,-0.0005062539,-0.18333384,9.842776,-0.3559013,0.65820163,0.97486424,0
295435665,0.9033074,-0.008579836,-0.0042282026,0.42888734,-0.004809104,-0.19196734,9.860964,-0.30767256,0.7073652,0.8543052,0
295452332,0.90331787,-0.008592671,-0.0042260485,0.42886505,0.008982289,-0.16816121,9.834583,-0.4011973,0.7209911,0.90328956,0
295468999,0.90332603,-0.008584265,-0.0042210505,0.42884803,0.010697126,-0.17968637,9.840033,-0.2610062,0.6767836,0.89139235,0
295485666,0.9033284,-0.008577164,-0.0042092176,0.4288434,-0.0050762407,-0.18364628,9.849201,-0.24892984,0.7223358,0.9748515,0
295502333,0.903333,-0.008566915,-0.0042150146,0.42883387,0.0064708055,-0.19792373,9.841529,-0.28140673,0.60395396,0.93460107,0
295519000,0.903342,-0.0085573755,-0.004213606,0.4288151,-0.00093442446,-0.19658385,9.854875,-0.26455358,0.65087634,0.8983591,0
295535667,0.9033462,-0.008555911,-0.004219333,0.4288063,-0.0020982341,-0.18432955,9.837287,-0.33569288,0.629605,0.9763497,0
295552334,0.90335035,-0.008564082,-0.004218376,0.4287973,0.0071767215,-0.17883353,9.845173,-0.37589198,0.69942516,0.98034537,0
295569001,0.9033601,-0.008560759,-0.004211286,0.4287768,-0.008978315,-0.18521279,9.847285,-0.28645244,0.7040227,0.9123308,0
295585668,0.903364,-0.008562945,-0.00420713,0.42876858,-0.0005749912,-0.20128231,9.842819,-0.32936653,0.70202494,0.9613791,0
295602335,0.90337235,-0.008559182,-0.004196908,0.4287512,-0.008192653,-0.19432265,9.848519,-0.2744913,0.72231007,0.92174345,0
295619002,0.9033818,-0.008561792,-0.0041818595,0.42873138,0.009513457,-0.18713476,9.848489,-0.29979667,0.7714354,0.8910467,0
295635669,0.9033936,-0.008575131,-0.0041841012,0.42870617,0.0009733641,-0.17776667,9.8316555,-0.41744858,0.6958266,0.86526746,0
295652336,0.9034036,-0.0085724415,-0.00418762,0.42868522,-0.00127386,-0.18630806,9.858747,-0.3217083,0.6405031,0.88771695,0
295669003,0.9033967,-0.008525748,-0.00425482,0.42869988,-0.0056671775,-0.18585949,9.843126,-0.29646698,0.67268556,0.95359284,0
295685670,0.90340805,-0.008514355,-0.0042583453,0.42867607,0.010820333,-0.19844201,9.837216,-0.267832,0.616312,0.8803662,0
295702337,0.9034179,-0.008510525,-0.0042530512,0.42865577,-0.0037295322,-0.19238281,9.841034,-0.2887832,0.6931757,0.9076052,0
295719004,0.9034264,-0.008510421,-0.00425547,0.42863777,-0.007971861,-0.19781083,9.829538,-0.3346939,0.6563318,0.9158013,0
295735671,0.9034313,-0.00850281,-0.0042578704,0.42862764,-0.008268789,-0.1817646,9.851638,-0.28793797,0.63388234,0.96104604,0
295752338,0.9034366,-0.008507077,-0.0042564785,0.42861634,-0.0006730319,-0.18459561,9.851087,-0.35058662,0.69372636,0.8899324,0
295769005,0.90344405,-0.008513017,-0.0042556813,0.4286005,-0.00061008695,-0.20079383,9.84363,-0.36275265,0.6936495,0.94328374,0
295785672,0.90344507,-0.008515791,-0.004264302,0.4285982,-0.0026060175,-0.18226565,9.844023,-0.37080786,0.6265315,0.9588562,0
295802339,0.903451,-0.008511689,-0.004267749,0.42858568,0.0001670915,-0.20388044,9.861035,-0.31283352,0.6378267,0.94628036,0
295819006,0.9034596,-0.008516694,-0.0042720814,0.42856753,0.001697832,-0.19554515,9.846866,-0.37202445,0.65959734,0.9059916,0
295835673,0.9034642,-0.008527864,-0.0042692795,0.4285578,-0.006040719,-0.1969147,9.848313,-0.38930026,0.7225023,0.91359866,0
295852340,0.9034705,-0.008525774,-0.0042715105,0.4285442,0.01136174,-0.18849298,9.858809,-0.3217083,0.65155506,0.93148917,0
295869007,0.90347576,-0.008528503,-0.0042720824,0.4285332,0.0028746268,-0.17614543,9.848229,-0.34678313,0.67654026,0.91813207,0
295885674,0.90348583,-0.008532973,-0.0042774216,0.42851192,0.006264467,-0.18664317,9.8417845,-0.3716915,0.65215695,0.8734636,0
295902341,0.90348774,-0.0085244,-0.0042729913,0.42850783,0.0039809356,-0.2022404,9.833654,-0.26186422,0.6744656,0.93460095,0
295919008,0.9034836,-0.008528561,-0.0042674574,0.42851648,0.0103104925,-0.19274202,9.844565,-0.33771622,0.7188141,0.98881024,0
295935675,0.9034849,-0.008534636,-0.0042813662,0.42851347,0.006962452,-0.1950425,9.841473,-0.4068705,0.6039026,0.93410146,0
295952342,0.903488,-0.008533177,-0.0042736884,0.4285073,-0.007173633,-0.1842155,9.849049,-0.2964542,0.71568924,0.9257391,0
295969009,0.9034934,-0.00852411,-0.0042762123,0.42849603,-0.002544611,-0.19576044,9.853079,-0.27928087,0.6299379,0.9054281,0
295985676,0.90349185,-0.008534949,-0.0042752246,0.42849916,-0.0071816538,-0.19397964,9.844517,-0.3925787,0.70946544,1.0102098,0
296002343,0.9035009,-0.008517596,-0.004260552,0.42848048,0.021478577,-0.18781526,9.846561,-0.1771118,0.71133506,0.9307591,0
296019010,0.9029111,-0.00843732,-0.0042259404,0.42972395,0.49309468,-0.21613891,9.809477,0.2743313,0.5620901,10.346927,0
296035677,0.8997686,-0.008633524,-0.004259572,0.43626142,0.96964556,-0.32010812,9.8691435,-1.6378318,0.5730317,50.875565,0
296052344,0.8960815,-0.00875665,-0.00425718,0.44378287,-0.38862106,-0.124330536,9.861222,-1.080805,0.50460833,58.608482,0
296069011,0.8929239,-0.008982465,-0.0043116873,0.4500977,-0.12699953,-0.249436,9.8392515,-1.8907332,0.55307907,49.628464,0
296085678,0.89170945,-0.009060148,-0.004340126,0.45249707,-1.0019859,0.0015389397,9.851609,-0.89658654,0.553331,19.590864,0
296102345,0.89170605,-0.009119934,-0.0043508345,0.4525022,-0.14167976,-0.21441245,9.846199,-0.7282331,0.7886598,1.1607484,0
296119012,0.8917199,-0.009117917,-0.0043486026,0.45247498,-0.001406294,-0.18529296,9.852578,-0.30895317,0.67838424,0.88726866,0
296135679,0.8917336,-0.009119957,-0.004355942,0.45244798,-0.0030622592,-0.19309233,9.846239,-0.36366192,0.63187176,0.91085815,0
296152346,0.8917451,-0.00911293,-0.004359909,0.4524255,0.007798762,-0.1917724,9.843992,-0.29759392,0.6250715,0.89444023,0
296169013,0.8917467,-0.009111796,-0.0043617915,0.4524223,-0.012668034,-0.20641369,9.843295,-0.32724065,0.65751,0.9037633,0
296185680,0.89175564,-0.0091165425,-0.004367438,0.45240447,-0.010202708,-0.18320924,9.843879,-0.37499553,0.6508379,0.938238,0
296202347,0.89175785,-0.009020547,-0.0043373033,0.4524024,0.0022550032,-0.18357725,9.834923,0.3539611,0.55616057,1.0312376,0
296219014,0.89177036,-0.009252615,-0.004410143,0.45237243,-0.007089723,-0.21152675,9.877869,-1.9780049,0.9473946,0.82888466,0
296235681,0.8912838,-0.009192619,-0.004367107,0.45333192,-1.008964,0.52729756,9.828553,0.17136818,0.67015,8.504154,0
296252348,0.88985664,-0.009022174,-0.004312527,0.45613098,-0.7029479,-0.11908562,9.844427,0.87813944,0.24971788,22.704475,0
296269015,0.8896139,-0.009131246,-0.0043547177,0.45660132,1.521973,-0.94265276,9.829831,-1.1312233,0.7122187,4.74175,0
296285682,0.8896317,-0.009532738,-0.004508882,0.456557,0.016795564,-0.18000823,9.808935,-3.2685773,0.989156,0.78007954,0
296302349,0.8903656,-0.009664168,-0.004556335,0.45512095,-0.30580217,-0.45130202,9.940919,-1.2780359,0.9074519,-9.980363,0
296319016,0.891468,-0.009027415,-0.004290856,0.45297372,-0.8436158,-0.09398818,9.820863,4.406496,0.478388,-15.529825,0
296335683,0.89271754,-0.008957026,-0.003875167,0.45051095,0.37966263,-0.1551384,9.865281,1.4025209,3.1845393,-17.87502,0
296352350,0.8943278,-0.009349689,-0.0026780388,0.44730657,0.3628573,-0.22958729,9.808618,0.983024,9.471731,-23.498499,0
296369017,0.8960104,-0.012771205,-0.0025783735,0.4438418,0.1729875,-0.16372184,9.799549,-21.016653,12.056699,-25.313791,0
296385684,0.8968895,-0.018094003,-0.0042387745,0.44186404,0.26498964,-0.13126963,9.956905,-38.14494,6.8710375,-13.848498,0
296402351,0.89761364,-0.02116351,-0.005036338,0.44024584,-0.4063298,-0.2379143,10.271494,-21.636747,5.3025513,-11.271214,0
296419018,0.8975296,-0.020727467,-0.0058025876,0.4404288,-0.7537499,0.07069243,9.774403,0.037196048,-5.40323,2.114591,0
296435685,0.89790446,-0.020503007,-0.005690914,0.43967614,-0.28481945,-0.6831716,9.538786,1.4170164,0.80578196,-4.932789,0
296452352,0.89833826,-0.020785404,-0.004832552,0.43878582,0.15706119,-0.5715979,9.978748,0.5482976,6.966189,-5.7742567,0
296469019,0.8985684,-0.020796852,-0.0033671586,0.4383275,0.38692644,-0.42914954,10.266275,4.038772,9.8303175,-2.4163542,0
296485686,0.8984452,-0.020131823,-0.0032134438,0.4386123,0.2192201,-0.18934791,10.388366,4.230867,-0.42839807,3.1174054,0
296502353,0.8985757,-0.01923672,-0.0035072353,0.43838295,-0.1543782,-0.47516075,10.197178,4.326824,-3.8054578,-0.9788534,0
296519020,0.89879775,-0.018028185,-0.004066617,0.43797404,-0.9804201,0.0504041,10.250868,5.4696136,-6.3690486,-2.3019679,0
296535687,0.8992203,-0.01675555,-0.0031299752,0.4371642,-0.60855776,-0.04336626,9.9939575,10.383937,2.7384534,-5.267651,0
296552354,0.8998314,-0.0154554,-0.0015127104,0.43596178,-0.14785893,-0.16148382,9.857237,12.612339,6.911817,-8.183099,0
296569021,0.90031517,-0.013911711,-0.0009082734,0.43501553,0.3935831,-0.51740026,9.740263,11.071998,-0.11278558,-6.327877,0
296585688,0.9005444,-0.012319741,-0.0023528067,0.43458334,0.56586826,-0.6979842,9.761993,5.2221065,-12.989874,-2.5805712,0
296602355,0.9009082,-0.011123099,-0.0043869545,0.43384516,0.03498849,-0.48226273,9.778351,1.0200971,-15.429732,-4.920332,0
296619022,0.9012027,-0.010054391,-0.0055426178,0.43324596,-0.79648584,0.0054092635,9.702761,2.8475509,-9.619289,-3.7829463,0
296635689,0.9018057,-0.009413877,-0.0041641598,0.4320192,-0.6067363,0.10058302,9.917,7.739811,7.411187,-8.397846,0
296652356,0.90250576,-0.008354025,-0.0021230786,0.4305917,0.19039598,-0.04507648,10.071611,12.307846,10.288502,-9.899385,0
296669023,0.90314174,-0.0066702613,-0.0012514921,0.42928928,0.5016451,-0.1685538,10.013872,12.714814,1.1770263,-9.01035,0
296685690,0.90332913,-0.004639538,-0.002110266,0.42891783,0.52327996,-0.44644648,9.626184,9.749564,-10.636885,-1.9881362,0
296702357,0.903177,-0.0032636225,-0.0032562558,0.42924365,0.20209457,-0.5232751,9.226169,4.8357506,-10.515672,3.3443868,0
296719024,0.9025565,-0.0025462087,-0.004398729,0.4305418,-0.22629207,-0.23998858,9.239027,0.76923305,-8.582334,10.779539,0
296735691,0.9023946,-0.0025435665,-0.0044108164,0.4308806,-0.2807569,-0.1619583,9.551736,-0.34071296,0.5780467,3.509907,0
296752358,0.9026353,-0.0022816516,-0.003618055,0.43038517,0.09878421,0.17793041,10.214701,3.6341414,4.829576,-2.852141,0
296769025,0.90298796,-0.0013284737,-0.0029642924,0.42965373,0.15384658,0.2434152,10.3354845,7.5080643,1.9281309,-4.667647,0
296785692,0.90317416,0.0003527244,-0.0034139599,0.429261,0.34530586,0.09654164,10.253991,8.773077,-7.0791864,-2.0980523,0
296802359,0.9033502,0.0019882869,-0.0046956474,0.42887387,0.15335594,-0.31461802,9.713726,6.034029,-12.110678,-2.0298076,0
296819026,0.9032001,0.0030797122,-0.0064425017,0.42916054,-0.5170331,-0.17820916,9.237391,1.309674,-13.396435,3.1399202,0
296835693,0.9033266,0.0032611485,-0.006999164,0.4288843,-0.28493324,-0.078036726,9.374269,-0.859767,-3.3214805,-1.1566312,0
296852360,0.90363735,0.003465437,-0.0066202227,0.4282335,0.103013776,0.28677505,9.963788,2.0189915,2.421521,-4.0470505,0
296869027,0.9039426,0.0039059606,-0.005994602,0.42759427,0.17283109,0.12295798,9.82204,4.2130394,3.2584798,-3.9750912,0
296885694,0.9043167,0.0044031353,-0.005555073,0.42680326,0.37224412,-0.05390659,9.880325,4.0097003,1.934252,-5.1188264,0
296902361,0.9044429,0.0051173875,-0.0060139005,0.4265217,0.48508844,-0.11008065,9.979977,2.750388,-4.2818418,-1.2050904,0
296919028,0.9044337,0.0056615346,-0.006930983,0.42652047,0.45160306,-0.39502332,9.642765,0.36538443,-6.6275687,0.9578191,0
296935695,0.90444916,0.0057679988,-0.0076008085,0.4264745,0.22201093,-0.21352227,9.591252,-1.6333089,-3.8065336,0.6188348,0
296952362,0.9046807,0.005851142,-0.007665672,0.42598125,-0.11884113,0.13599287,9.902557,-0.03596023,0.017435845,-2.819497,0
296969029,0.90484625,0.0064191944,-0.0074632536,0.42562482,0.047427036,0.2599438,10.191274,3.7725654,0.2611919,-1.8111124,0
296985696,0.90500414,0.0073411954,-0.00731818,0.4252768,0.25006148,0.08582594,10.207038,5.807123,-1.1316075,-1.752024,0
297002363,0.905346,0.008212585,-0.007614659,0.4245274,0.4187386,-0.13303693,10.0578375,4.1716113,-3.741926,-4.7631683,0
297019030,0.90590465,0.008786995,-0.0080712065,0.4233139,0.4880282,-0.28915602,9.777853,1.819687,-3.8859217,-8.260675,0
297035697,0.9065662,0.009162222,-0.008612321,0.42187622,0.29062128,0.008640528,9.835046,0.31510678,-3.8401651,-9.939306,0
297052364,0.90713596,0.009971622,-0.009344901,0.42061588,0.13513102,0.27592668,10.079513,2.4823134,-6.2869983,-8.582665,0
297069031,0.90768373,0.011110935,-0.009480356,0.41940078,-0.04075868,0.31617823,10.028805,6.2708693,-3.515409,-8.299006,0
297085698,0.90818596,0.012359364,-0.009281401,0.41828147,0.06940778,0.22049502,9.855098,7.9254622,-1.7393079,-7.6006227,0
297102365,0.90843713,0.013410948,-0.009174355,0.4177057,0.116441175,0.12935533,9.440324,6.487832,-1.7173702,-3.4662437,0
297119032,0.9086231,0.01386202,-0.00923088,0.41728503,0.21048544,-0.11618911,9.226909,2.2832122,-1.0045173,-2.2569785,0
297135699,0.90895104,0.013846521,-0.009462691,0.4165657,0.4821738,-0.07025505,9.570167,-1.1663641,-0.78038067,-4.4825816,0
297152366,0.90931714,0.013992732,-0.010301717,0.41574106,0.7013168,0.04647292,9.981881,-1.9048555,-5.0454473,-5.2030163,0
297169033,0.90957916,0.014424374,-0.011540648,0.4151201,0.50713426,0.13179234,9.933867,-1.2388481,-8.348385,-3.614017,0
