timestamp,q_w,q_x,q_y,q_z,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z
182940175,0.7827762,0.011909727,-0.06537692,0.6187457,1.131894,-0.80259466,9.760659,-5.733642,-4.6079044,-7.3608575,0
182973509,0.78433055,0.011479022,-0.067772225,0.6165239,1.2321744,-0.8818116,9.691613,-6.8875203,-5.5769987,-9.377611,0
183006843,0.7859571,0.012093908,-0.06939622,0.6142559,1.223885,-0.88137543,9.643834,-2.444724,-5.698561,-9.918627,0
183040177,0.7877828,0.01315175,-0.07075083,0.6117358,1.2451344,-0.9017059,9.673363,-0.7446652,-5.8697453,-11.127121,0
183073511,0.78974974,0.013791903,-0.07215687,0.6090151,1.2699809,-0.75131226,9.742723,-2.0368934,-5.1058655,-11.855276,0
183106845,0.79166377,0.014104546,-0.0738815,0.6063102,1.2499399,-0.717351,9.722266,-3.5860431,-5.297891,-11.60251,0
183140179,0.7935765,0.014355125,-0.075727,0.60356987,1.2742997,-0.8178379,9.672698,-4.014711,-5.500187,-11.671217,0
183173513,0.7954818,0.014401007,-0.07784526,0.6007848,1.3292683,-0.6806617,9.635819,-5.148871,-5.8243947,-11.7055025,0
183206847,0.79743767,0.01519626,-0.079569995,0.59793943,1.4133036,-0.61615634,9.514656,-2.3059618,-6.2855067,-12.196192,0
183240181,0.7993812,0.015819807,-0.080984004,0.5951319,1.4373026,-0.5443934,9.552573,-2.128241,-5.081975,-12.040098,0
183273515,0.80126303,0.016112022,-0.0824541,0.592385,1.4567323,-0.6093878,9.6118145,-3.134419,-4.5720053,-11.654957,0
183306849,0.80325,0.016899554,-0.083777465,0.5894794,1.4240572,-0.7112168,9.577588,-1.5231206,-5.1556444,-12.457556,0
183340183,0.8052979,0.018110484,-0.08485314,0.5864879,1.3878987,-0.7545464,9.592994,0.11997982,-5.3177805,-12.952403,0
183373517,0.80747515,0.018939173,-0.08615546,0.58326966,1.4574215,-0.8352766,9.610622,-1.4684956,-5.1520224,-13.713213,0
183406851,0.8097434,0.018971689,-0.08781469,0.57986647,1.5363404,-0.7521753,9.515008,-4.453506,-4.532266,-14.146172,0
183440185,0.81185937,0.019201078,-0.08924377,0.57667345,1.6097984,-0.6396985,9.489539,-3.3729203,-4.316546,-13.330263,0
183473519,0.8138378,0.019517403,-0.09071768,0.57363605,1.6492853,-0.57546264,9.45997,-3.1629977,-4.6458616,-12.6484375,0
183506853,0.81574684,0.019470045,-0.0919375,0.5707246,1.6955055,-0.4372197,9.443433,-3.6370442,-3.2308319,-12.066005,0
183540187,0.8174227,0.019699516,-0.09309583,0.5681252,1.755263,-0.41155657,9.4524555,-2.6289692,-3.653691,-10.833259,0
183573521,0.81902426,0.020012096,-0.0941417,0.56562966,1.7754468,-0.49191326,9.52611,-2.140867,-3.5158486,-10.439019,0
183606855,0.820636,0.020803336,-0.09488647,0.56313515,1.7908556,-0.56033313,9.496217,-0.21033183,-3.5950427,-10.637504,0
183640189,0.82235986,0.022191167,-0.09515321,0.56051636,1.8563342,-0.6899519,9.300419,2.3483596,-3.373295,-11.436824,0
183673523,0.82419336,0.023898149,-0.09469831,0.55782384,1.8521084,-0.72908443,9.267667,4.609672,-1.9177616,-12.011769,0
183706857,0.8260551,0.024529234,-0.09461568,0.55504966,1.7931124,-0.6743389,9.588312,0.8199314,-0.9068899,-11.910236,0
183740191,0.8279086,0.024734242,-0.09528296,0.55215704,1.731743,-0.7645748,9.473951,-1.8581797,-2.23648,-12.029561,0
183773525,0.82984674,0.024816155,-0.09536422,0.54922205,1.8144563,-0.5888407,9.588174,-1.116063,-0.31138062,-12.316571,0
183806859,0.8316484,0.024852498,-0.09591193,0.54639316,1.7574134,-0.59412944,9.601221,-2.0800755,-1.5921397,-11.698591,0
183840193,0.83351177,0.02423815,-0.096422434,0.5434834,1.8059529,-0.61548555,9.583025,-3.9033067,-0.25035825,-11.839284,0
183873527,0.83536375,0.023834268,-0.09709732,0.54052967,1.902645,-0.5160539,9.508932,-3.62124,-1.1222229,-11.999577,0
183906861,0.8371006,0.02413622,-0.09710632,0.53782076,1.9552239,-0.42667392,9.425499,-0.26685917,-0.5394684,-11.374447,0
183940195,0.8388291,0.024302687,-0.0974437,0.53505206,1.8991759,-0.4588416,9.611881,-1.2851964,-1.2410529,-11.46376,0
183973529,0.8405178,0.02476873,-0.09753197,0.5323577,1.9432461,-0.43126085,9.467335,0.06345238,-1.0805057,-11.300606,0
184006863,0.8423041,0.02466228,-0.09744279,0.5295482,1.866759,-0.5314317,9.596573,-1.3144912,0.5030568,-11.63853,0
184040197,0.84417003,0.025163809,-0.097368576,0.5265587,1.847975,-0.5302018,9.469306,0.35174963,-0.63608646,-12.505756,0
184073531,0.8460255,0.025379153,-0.09694234,0.52364135,1.9072489,-0.43976068,9.484461,0.18249406,0.90640646,-12.215042,0
184106865,0.8478276,0.02545713,-0.09678659,0.5207431,1.8615532,-0.46536395,9.529096,-0.69388145,0.35090432,-11.996379,0
184140199,0.8496326,0.02536475,-0.09642877,0.5178645,1.9386777,-0.47527242,9.433601,-0.823149,1.247549,-11.9069395,0
184173533,0.85131335,0.025320752,-0.09602517,0.51517427,1.8495889,-0.46831068,9.51314,-0.52755207,1.2704082,-11.156522,0
184206867,0.8530575,0.025689073,-0.095431544,0.5123734,1.8002172,-0.52118564,9.41237,0.9731276,1.10746,-11.747147,0
184240201,0.85490125,0.02601293,-0.09450693,0.50944734,1.9194468,-0.4359056,9.515323,1.376151,2.177683,-12.30271,0
184273535,0.85665965,0.026356945,-0.09368004,0.5066207,1.9256636,-0.2932599,9.644999,1.3035513,1.8364631,-11.860151,0
184306869,0.8583792,0.026719686,-0.09292889,0.5038219,1.8471012,-0.33949256,9.594468,1.2375537,1.570878,-11.713774,0
184340203,0.8600511,0.027209926,-0.092098996,0.5010892,1.8485752,-0.35029092,9.6006155,1.7746336,1.5731511,-11.486819,0
184373537,0.86166924,0.027662179,-0.09131155,0.49842167,1.8471195,-0.2839728,9.6788,1.6140481,1.5018963,-11.186868,0
184406871,0.8633017,0.028055234,-0.09081284,0.49565807,1.8100116,-0.36451072,9.529418,0.91150314,0.74331075,-11.453137,0
184440205,0.8649189,0.028839074,-0.09003093,0.4929289,1.7622228,-0.31218138,9.494266,2.565952,0.9160943,-11.474441,0
184473539,0.86654365,0.029658373,-0.08908915,0.49019024,1.8400998,-0.20584248,9.602393,2.93808,1.3322695,-11.54302,0
184506873,0.8680594,0.02981883,-0.088497415,0.48759916,1.8381124,-0.16319466,9.575492,0.4407408,1.3814713,-10.684579,0
184540207,0.8695503,0.029424412,-0.08801999,0.4850464,1.7971406,-0.18814395,9.607401,-1.3939219,1.9667026,-10.351759,0
184573541,0.8709883,0.029669696,-0.087348655,0.482566,1.7009176,-0.33682212,9.464102,0.8683582,1.4707314,-10.262538,0
184606875,0.87247694,0.02968278,-0.08680373,0.4799679,1.7516766,-0.3053354,9.476174,-0.077100754,1.4802213,-10.617006,0
184640209,0.8741031,0.029362112,-0.08607141,0.47715253,1.7893947,-0.24846306,9.546529,-0.84708405,2.6114538,-11.411959,0
184673543,0.8756654,0.029203944,-0.0852133,0.47444367,1.755013,-0.279105,9.471805,-0.11427766,2.7146726,-11.04688,0
184706877,0.87725544,0.028895663,-0.08422785,0.47169313,1.7129034,-0.27372766,9.654026,-0.3727103,3.3467634,-11.183864,0
184740211,0.8787631,0.028809346,-0.08347105,0.4690192,1.6941918,-0.24705625,9.7378435,-0.043624908,2.2805748,-10.861424,0
184773545,0.8803216,0.028664766,-0.08263489,0.46624532,1.6812904,-0.26551378,9.630829,-0.12523353,2.6185675,-11.236825,0
184806879,0.8819481,0.028779317,-0.08158853,0.46333948,1.700011,-0.16784592,9.762275,0.9519011,2.8452852,-11.838712,0
184840213,0.88341945,0.028989747,-0.08106151,0.46060798,1.6894006,-0.12249843,9.704128,0.47935852,1.091497,-11.038831,0
184873547,0.8849449,0.028599614,-0.080598205,0.45777667,1.6779096,-0.15533432,9.707395,-1.4789889,1.8537385,-11.254113,0
184906881,0.8864339,0.028867219,-0.07997986,0.4549789,1.6768091,-0.12567541,9.65112,0.7783042,1.2834003,-11.293897,0
184940215,0.8879191,0.02917699,-0.0793088,0.4521718,1.6359643,-0.18094793,9.641009,0.9869711,1.3759071,-11.332628,0
184973549,0.8894509,0.029694507,-0.078411855,0.4492747,1.6136243,-0.2396789,9.657892,1.9432749,1.7456274,-11.759262,0
185006883,0.89100224,0.029929854,-0.0778583,0.44627142,1.6186634,-0.15138684,9.697625,0.52037746,1.1256387,-12.001123,0
185040217,0.8925843,0.030001253,-0.077416286,0.44317108,1.5620636,-0.14789772,9.59424,-0.18165202,1.0331703,-12.289273,0
185073551,0.89407074,0.029976306,-0.0767017,0.44029167,1.6346827,-0.052705463,9.678838,0.006540855,2.0132866,-11.468388,0
185106885,0.895498,0.029965179,-0.07616617,0.43747562,1.5724967,-0.0367214,9.724987,-0.19942723,1.4327674,-11.169174,0
185140219,0.89689887,0.030098405,-0.07576474,0.43465778,1.5342776,-0.058683187,9.66983,0.045043215,0.7952213,-11.16049,0
185173553,0.8983055,0.030406471,-0.07533502,0.43179658,1.6294147,-0.08050082,9.498538,0.61447215,0.6178594,-11.352081,0
185206887,0.8997287,0.03051036,-0.07440468,0.42897803,1.6070424,-0.01362819,9.543462,0.7367155,2.4757571,-11.241852,0
185240221,0.901099,0.031128999,-0.073594026,0.426188,1.5716282,-0.013923239,9.596682,2.165132,1.3357592,-11.194627,0
185273555,0.90245867,0.031618044,-0.072559856,0.42344376,1.5816706,0.012394841,9.629089,2.1039302,2.2200902,-11.02778,0
185306889,0.9038995,0.031388197,-0.071937434,0.4204835,1.4629598,0.007830536,9.865607,-0.78869325,1.9855994,-11.593502,0
185340223,0.90528524,0.031895608,-0.07152363,0.41752425,1.4904913,-0.009170882,9.610481,1.2068057,0.25746256,-11.671897,0
185373557,0.90658647,0.032526404,-0.0706944,0.4147847,1.5544263,0.048664156,9.59461,2.2505183,1.3760288,-10.940792,0
185406891,0.9078452,0.032865092,-0.06996591,0.41211972,1.5100771,0.06554373,9.59161,1.2195219,1.4765137,-10.565186,0
185440225,0.9090371,0.03312907,-0.06918868,0.40959468,1.5267692,0.09368516,9.525401,1.0968239,1.7341007,-10.0196705,0
185473559,0.9102771,0.03328416,-0.068060994,0.40700898,1.4453874,0.080297396,9.5042095,1.2302665,2.987006,-10.290227,0
185506893,0.9115184,0.03407452,-0.06684867,0.404358,1.3871607,0.05406173,9.447902,3.3212206,2.3553448,-10.654897,0
185540227,0.9127705,0.034547515,-0.06541539,0.40171903,1.4600536,0.14647263,9.561365,2.6356122,3.4923458,-10.586702,0
185573561,0.91400856,0.034456372,-0.06420084,0.3990996,1.357356,0.12466547,9.604529,0.56975865,3.58393,-10.350128,0
185606895,0.9152158,0.034617554,-0.06273396,0.39654377,1.3618212,0.104424216,9.570009,1.7268912,4.0309625,-10.193577,0
185640229,0.91638637,0.034188624,-0.061585046,0.39405006,1.3636839,0.25076383,9.726267,-0.5448854,3.8341148,-9.782555,0
185673563,0.917485,0.033666864,-0.060378328,0.3917181,1.3644516,0.2189905,9.63243,-0.7168621,4.145444,-9.16338,0
185706897,0.9185085,0.034109917,-0.059033565,0.38947982,1.2602024,0.15625228,9.528043,2.5404408,3.2766917,-8.983642,0
185740231,0.91956925,0.034218136,-0.057335764,0.38721448,1.3127565,0.26658416,9.552138,1.946123,4.843769,-9.092792,0
185773565,0.9206432,0.033706125,-0.055651974,0.3849464,1.2773536,0.19122452,9.721672,-0.035121467,5.62723,-8.994605,0
185806899,0.92166793,0.033097286,-0.054333933,0.38272917,1.176212,0.2319906,9.6925,-0.8098105,4.59412,-8.707387,0
185840233,0.9226487,0.03314177,-0.052798107,0.38057074,1.1259556,0.16528547,9.621123,1.5630906,4.4224257,-8.609822,0
185873567,0.9236664,0.03391608,-0.051004384,0.37827176,1.1563269,0.22946845,9.6853895,4.186163,4.2756786,-9.264896,0
185906901,0.9246779,0.033469092,-0.049282614,0.3760621,1.192852,0.32390848,9.739092,0.23129904,5.644571,-8.750523,0
185940235,0.92565584,0.032988552,-0.047650088,0.37390283,1.0089922,0.17256702,9.651513,0.021831658,5.404201,-8.529567,0
185973569,0.92659575,0.0335586,-0.045824494,0.371746,1.0198762,0.2774611,9.584743,3.6184301,4.661554,-8.668626,0
186006903,0.9275304,0.033842072,-0.044032052,0.36959973,1.055832,0.41894254,9.791742,2.6656678,4.92215,-8.579531,0
186040237,0.92839485,0.03333113,-0.04252534,0.3676477,1.0462958,0.48336086,9.783462,-0.19319682,5.0323343,-7.7163525,0
186073571,0.92918086,0.03322093,-0.04088275,0.36585364,0.95107573,0.36380365,9.698402,1.2890981,4.9657664,-7.1890697,0
186106905,0.9298722,0.034090314,-0.039006706,0.36421812,0.8868098,0.43988606,9.709679,4.7447042,4.4837294,-6.730565,0
186140239,0.9305727,0.034927588,-0.03718849,0.36253607,0.89831537,0.44605672,9.760958,4.561873,4.3340354,-6.883472,0
186173573,0.931301,0.03519362,-0.03530468,0.36082447,0.9482573,0.5335074,9.651202,2.8090475,5.2554483,-6.9472814,0
186206907,0.93196505,0.035134114,-0.033510447,0.3592838,0.8628501,0.4626471,9.695973,1.6841936,5.3855777,-6.267331,0
186240241,0.9325602,0.03608835,-0.03135771,0.35783663,0.7387591,0.39001608,9.568654,5.394167,5.2849727,-6.043196,0
186273575,0.9331743,0.037345495,-0.02902523,0.35629952,0.67885876,0.45413938,9.54465,6.5747285,5.4787345,-6.4101577,0
186306909,0.93382406,0.03817666,-0.026540147,0.3546993,0.71520275,0.49525946,9.508307,5.3844867,6.484554,-6.6365814,0
186340243,0.934508,0.038332682,-0.02396203,0.3530609,0.7187396,0.63201916,9.659989,3.323314,7.604502,-6.7480483,0
186373577,0.9351496,0.037605796,-0.021716902,0.35158244,0.5617035,0.5605173,9.851939,0.101461634,7.623536,-6.0666,0
186406911,0.93571,0.03668869,-0.019572584,0.35031202,0.56561506,0.5661608,9.97542,-0.6056258,7.5494065,-5.2760305,0
186440245,0.9362061,0.036413815,-0.017749356,0.34911075,0.53790104,0.5287977,9.857251,1.0868406,5.746915,-4.9786067,0
186473579,0.9366741,0.036311846,-0.015829138,0.34795624,0.5828494,0.67030704,9.920724,1.7665126,5.8556347,-4.816357,0
186506913,0.9371044,0.035818323,-0.014175438,0.3469184,0.5451607,0.73693025,10.029897,0.19779103,5.4782248,-4.3434753,0
186540247,0.9374594,0.03583318,-0.012699598,0.3460139,0.44673517,0.6598747,9.799479,1.6390182,4.311903,-3.8234844,0
186573581,0.93778396,0.03615831,-0.011067506,0.34515536,0.44858032,0.6854797,9.771419,2.830426,4.4501038,-3.6751301,0
186606915,0.9380647,0.036531877,-0.009536381,0.34439814,0.4584158,0.68001324,9.71651,2.8759522,4.07813,-3.2843056,0
186640249,0.93828946,0.036841717,-0.007873465,0.34379414,0.41098437,0.6692928,9.488275,2.838602,4.5960183,-2.7367885,0
186673583,0.93852234,0.0370735,-0.0059358114,0.34317225,0.3105735,0.61051255,9.5202265,2.9102604,5.5722666,-2.8370945,0
186706917,0.93875724,0.037388973,-0.0038044194,0.3425254,0.30085367,0.6765524,9.523715,3.4085243,6.0952086,-2.9457188,0
186740251,0.93899375,0.03673613,-0.0014733388,0.34196487,0.31705692,0.7373677,9.605304,0.51981986,7.890874,-2.6816266,0
186773585,0.93919784,0.035818785,0.0007457799,0.34150386,0.2180657,0.64899606,9.585966,-0.4607793,7.853005,-2.3050427,0
186806919,0.93939704,0.035738654,0.0033167633,0.34094846,0.13062268,0.5967263,9.529947,2.6569843,7.9943113,-2.644578,0
186840253,0.9396033,0.035483424,0.0061036637,0.34036747,0.17348993,0.71436787,9.6846075,2.3446248,8.893563,-2.7644076,0
186873587,0.9397933,0.034927305,0.008659556,0.3398452,0.11798271,0.7509012,9.523028,1.1035917,8.507085,-2.5309153,0
186906921,0.9399383,0.034306873,0.011788492,0.3394123,0.10446556,0.78422564,9.701775,1.5681497,10.445769,-2.2608173,0
186940255,0.9400534,0.033309046,0.014527435,0.3390867,0.030301532,0.81177974,9.897386,-0.107003585,9.6404505,-1.8456087,0
186973589,0.9401252,0.032078214,0.017177166,0.33888268,-0.045834422,0.7853004,10.0251255,-0.9650301,9.640206,-1.4026043,0
187006923,0.9401474,0.030996054,0.01970416,0.33878392,-0.1485182,0.69924647,10.104371,-0.6279985,9.085183,-0.98009664,0
187040257,0.94018185,0.030609915,0.02175041,0.33859864,-0.21427302,0.6917308,9.934863,1.0667535,6.7108417,-1.1731519,0
187073591,0.9401931,0.0304814,0.023776863,0.33844236,-0.22601822,0.7329855,9.897357,1.8770758,6.3517,-1.0323908,0
187106925,0.94023883,0.030292587,0.025679868,0.33819294,-0.28437522,0.64362854,9.704091,1.5429963,6.0102253,-1.3650873,0
187140259,0.94030297,0.029567175,0.027836133,0.3379082,-0.22823405,0.73276967,9.731719,0.10487448,7.4474325,-1.5726721,0
187173593,0.9403293,0.028481003,0.029852672,0.33775654,-0.3250562,0.75948167,9.893277,-1.2323495,7.432628,-1.1150048,0
187206927,0.9403448,0.02813413,0.03184523,0.3375605,-0.40904176,0.6200662,9.702405,1.1356453,6.493659,-1.1657051,0
187240261,0.9403919,0.028268242,0.034181844,0.33718964,-0.46618497,0.6863086,9.76224,3.1065898,7.0271106,-1.7493043,0
187273595,0.9404499,0.028445788,0.036328252,0.33678776,-0.43439952,0.72842956,9.613465,3.0297124,6.3574767,-1.8384488,0
187306929,0.9404606,0.027701272,0.038510595,0.3365772,-0.5003767,0.7737498,9.587202,0.071277015,7.56613,-1.2807004,0
187340263,0.9404811,0.0270599,0.04068798,0.33631584,-0.5598027,0.7488387,9.547513,0.40495312,7.4244456,-1.442598,0
187373597,0.94045407,0.02640375,0.04331936,0.336115,-0.50393724,0.78777385,9.504486,0.878238,8.922107,-1.2334129,0
187406931,0.9404373,0.025064018,0.045667302,0.33595395,-0.6311553,0.8110353,9.741449,-1.6659734,8.797936,-1.1916193,0
187440265,0.9403357,0.023896514,0.048237167,0.33596393,-0.6123829,0.8556783,9.70548,-0.87245923,9.345032,-0.53147054,0
187473599,0.94019765,0.02254019,0.050686795,0.33608353,-0.77399594,0.79902834,9.889589,-1.6371787,9.190101,-0.15405416,0
187506933,0.94008535,0.021703256,0.053015824,0.33609313,-0.82396454,0.8491745,9.910117,-0.08055201,8.187225,-0.43887404,0
187540267,0.9399007,0.020482223,0.05538485,0.33630425,-0.7651115,0.83428097,9.973413,-1.3071967,8.788933,0.22353184,0
187573601,0.9397289,0.019105183,0.057214357,0.33655903,-0.92560506,0.7131399,9.910242,-2.4444013,7.2272153,0.360387,0
187606935,0.93959206,0.018717187,0.059038904,0.33664778,-0.9265703,0.6469521,9.73212,0.7758635,6.0492277,-0.020387722,0
187640269,0.9394266,0.018066302,0.061002586,0.3367953,-0.95954657,0.68411016,9.663898,0.077917084,6.813011,0.1436073,0
187673603,0.93928844,0.017400028,0.06296059,0.33685517,-1.036615,0.6111791,9.638043,0.0388705,6.8013067,-0.1734173,0
187706937,0.9391711,0.016508155,0.06502373,0.3368355,-0.96206105,0.7050906,9.511422,-0.5513906,7.393044,-0.5076441,0
187740271,0.9390244,0.015102158,0.06715109,0.3368931,-1.152386,0.6633748,9.624994,-2.1524038,8.207076,-0.34192348,0
187773605,0.9389098,0.014452348,0.06953912,0.3367558,-1.2023871,0.6559263,9.572357,0.6345391,8.154863,-0.8466669,0
187806939,0.93877786,0.01414069,0.072142966,0.33658975,-1.1707299,0.7510643,9.61752,1.9838434,8.462724,-0.84919,0
187840273,0.93863094,0.013210809,0.07471379,0.33647582,-1.2687503,0.7360173,9.588564,-0.061649837,9.077859,-0.81380594,0
187873607,0.938477,0.012361779,0.07739524,0.33633196,-1.2751832,0.75521415,9.59738,0.3351714,9.341818,-0.88489425,0
187906941,0.93830305,0.010884278,0.07998495,0.33626246,-1.2085172,0.7933312,9.8289385,-1.8176141,9.781411,-0.7843132,0
187940275,0.938069,0.009309303,0.08244523,0.33636823,-1.3371847,0.7943563,9.961556,-2.328287,9.500951,-0.16694379,0
187973609,0.9378254,0.008488986,0.08455556,0.33654556,-1.4934355,0.6820051,10.050785,-0.31972995,7.505554,0.3028544,0
188006943,0.9376444,0.008919439,0.086359754,0.3365803,-1.596312,0.6480675,9.779807,3.3983045,5.0495367,0.14671281,0
188040277,0.9374583,0.009191248,0.08842127,0.33655655,-1.5657732,0.72104883,9.700532,3.2029502,6.061861,-0.09337756,0
188073611,0.937265,0.008347048,0.08996907,0.33670655,-1.6048018,0.6793463,9.728043,-1.0404395,5.7053113,0.15325683,0
188106945,0.9370754,0.007456625,0.091638565,0.33680484,-1.7215428,0.6173245,9.48714,-1.0317953,6.1478796,-0.037580255,0
188140279,0.93692094,0.0065295026,0.09339217,0.33677214,-1.6907201,0.6470086,9.4909115,-1.0113051,6.446166,-0.51465553,0
188173613,0.9367759,0.005665266,0.09536059,0.33663994,-1.7276328,0.6735161,9.504805,-0.5271994,7.0596557,-0.83403337,0
188206947,0.9366325,0.0039879913,0.09698423,0.3365987,-1.7850401,0.6576416,9.598879,-3.574319,6.8912973,-0.80159485,0
188240281,0.93649447,0.0023459964,0.09873038,0.33649084,-1.7853037,0.59886545,9.466348,-3.2961776,7.2421274,-1.0118624,0
188273615,0.9363474,0.0011771157,0.100802936,0.33629155,-1.8304492,0.6276907,9.66061,-1.3638837,7.7477174,-1.1387224,0
188306949,0.93627596,0.00018030417,0.10258182,0.3359543,-1.8979784,0.63159764,9.64719,-1.1012123,6.5766892,-1.6099769,0
188340283,0.9361549,-0.0008507957,0.10428771,0.33576524,-1.9289465,0.67800456,9.625041,-1.3479781,6.3988156,-1.0874199,0
188373617,0.9360298,-0.002014204,0.10596759,0.33558333,-2.0481925,0.61322725,9.753377,-1.8058758,6.4691415,-1.1082686,0
188406951,0.9359101,-0.0031179495,0.10728828,0.33548847,-1.9719571,0.7169114,9.759763,-2.0595114,5.2417464,-0.8163731,0
188440285,0.93572897,-0.004322395,0.10853552,0.33557978,-2.019083,0.6890988,9.715036,-2.538034,5.142447,-0.18309247,0
188473619,0.93558186,-0.005044796,0.1097829,0.33557352,-2.1133041,0.6518539,9.639325,-0.9505389,4.5755916,-0.35389718,0
188506953,0.9354438,-0.005159307,0.11112761,0.33551437,-2.1195016,0.682174,9.576144,1.13763,4.1844797,-0.30648807,0
188540287,0.93530476,-0.005594518,0.11234526,0.3354894,-2.1061227,0.68467975,9.489516,-0.053383283,4.1451893,-0.3210617,0
188573621,0.9350526,-0.0066003483,0.11376758,0.33569494,-2.1539316,0.6327715,9.428942,-1.7427658,5.5004873,0.3314381,0
188606955,0.93479526,-0.007777728,0.115101136,0.33593166,-2.2436748,0.50993776,9.462515,-2.4087539,5.414063,0.36957544,0
188640289,0.9345879,-0.008354789,0.116601825,0.33597705,-2.2404373,0.5319894,9.402988,-0.20810963,5.242489,-0.064345516,0
188673623,0.9343768,-0.008759807,0.11828347,0.33596614,-2.2061124,0.6424289,9.527662,0.5766093,5.6279864,-0.16780168,0
188706957,0.93412435,-0.009864672,0.11978156,0.33610708,-2.3027673,0.63014185,9.541326,-1.9462461,5.858957,0.0777506,0
188740291,0.9339241,-0.010778231,0.12115558,0.33614263,-2.3685486,0.58135337,9.60183,-1.4297781,5.221173,-0.24729069,0
188773625,0.9337413,-0.011509414,0.12261472,0.33609727,-2.3276892,0.6883186,9.6575365,-0.71100885,5.2791214,-0.44960546,0
188806959,0.93354577,-0.012302452,0.1236235,0.3362428,-2.3498166,0.7213997,9.592513,-1.511047,3.9029183,0.13466199,0
188840293,0.9332625,-0.01346637,0.12454433,0.3366445,-2.3786495,0.6885318,9.593967,-2.916397,4.0761437,0.8973444,0
188873627,0.93302935,-0.013539041,0.12559612,0.3368966,-2.4721458,0.65545374,9.489401,0.80221874,3.2187903,0.8329027,0
188906961,0.93283623,-0.013546528,0.1262552,0.33718488,-2.4745657,0.72806686,9.528385,0.5430436,1.8642237,0.90956146,0
188940295,0.93259066,-0.014201965,0.12670739,0.3376669,-2.3627474,0.73045313,9.353565,-1.8618835,1.9654837,1.3018329,0
188973629,0.9322105,-0.015079406,0.12775081,0.33828518,-2.4341297,0.6622247,9.424172,-1.953571,4.170674,1.8261958,0
189006963,0.93187845,-0.016173307,0.12871777,0.33878225,-2.5685072,0.601496,9.492389,-2.6796784,4.162139,1.2815223,0
189040297,0.9314389,-0.017373718,0.1299189,0.33947268,-2.6023772,0.5576371,9.397236,-2.8398159,5.072934,1.9907961,0
189073631,0.9310155,-0.01918199,0.1309659,0.34013402,-2.5790894,0.5009688,9.327886,-4.950913,5.2824864,1.5953492,0
189106965,0.9305178,-0.021048207,0.13243693,0.3408151,-2.5406616,0.5375187,9.302196,-4.6534543,6.738801,1.7441337,0
189140299,0.92996466,-0.023094717,0.13372919,0.3416867,-2.6056223,0.48585844,9.468549,-5.5301714,6.389732,2.3228598,0
189173633,0.9293929,-0.024932282,0.13483135,0.3426786,-2.6716595,0.48019364,9.534405,-5.141902,5.5356045,2.8097126,0
189206967,0.9287741,-0.026614405,0.13585049,0.34382573,-2.682382,0.49090412,9.655973,-4.819078,5.095545,3.4262617,0
189240301,0.92818433,-0.028286945,0.13649403,0.34502783,-2.6583517,0.46512675,9.591244,-5.256025,3.867114,3.5398862,0
189273635,0.9276355,-0.029399376,0.13702756,0.346197,-2.7022965,0.46654078,9.512734,-3.579799,2.8358872,3.6379364,0
189306969,0.92703867,-0.030778868,0.13750345,0.34748507,-2.6987536,0.5192264,9.555142,-4.5617976,2.9810736,3.9444513,0
189340303,0.92641664,-0.03220054,0.13771737,0.34892747,-2.812092,0.42216164,9.449501,-5.0851164,2.192362,4.41917,0
189373637,0.9258251,-0.03292873,0.13787766,0.35036272,-2.7561107,0.42920387,9.382506,-2.9337375,1.1756266,4.6807837,0
189406971,0.92521507,-0.033364154,0.13835779,0.3517415,-2.7648523,0.40676123,9.28353,-1.592278,1.8562073,4.6969643,0
189440305,0.92463535,-0.033646956,0.13862628,0.3531302,-2.716856,0.43719923,9.212641,-1.3639407,0.9826732,4.7390203,0
189473639,0.923888,-0.034528475,0.13935098,0.35471267,-2.7492268,0.3949011,9.152537,-2.8249097,3.2170694,5.325111,0
189506973,0.9230791,-0.03552228,0.14026013,0.35635826,-2.8970115,0.34389165,9.358384,-2.9939473,3.9614518,5.5687904,0
189540307,0.92221177,-0.03690083,0.14091367,0.35820103,-2.8290918,0.43211272,9.355806,-4.6288342,3.6251771,6.0448313,0
189573641,0.9211935,-0.038404208,0.14157796,0.36039513,-2.8491917,0.41014028,9.341315,-5.200972,3.8417978,7.2848725,0
189606975,0.92016894,-0.039321285,0.14231886,0.36261418,-2.8548312,0.45442274,9.334739,-3.2623825,3.357505,7.666948,0
189640309,0.919107,-0.040488467,0.14249627,0.36510107,-2.8414369,0.57178825,9.400672,-4.89264,1.8692586,8.360972,0
189673643,0.917929,-0.04180483,0.14291267,0.36774403,-2.8656468,0.5791687,9.344911,-5.157823,2.8469234,8.959552,0
189706977,0.91663474,-0.04273761,0.14366803,0.37056017,-2.855552,0.58775675,9.347322,-3.6219494,3.4640563,9.890479,0
189740311,0.91525084,-0.043675788,0.144511,0.37353152,-2.908391,0.4941924,9.49359,-3.6183965,3.7688744,10.505737,0
189773645,0.91394055,-0.04426809,0.14478761,0.37655073,-2.9720244,0.3303242,9.31418,-3.2706964,1.4992645,10.6474,0
189806979,0.9124914,-0.044700127,0.14571263,0.37964457,-3.0927267,0.1368236,9.14631,-1.9852637,3.3862076,11.237529,0
189840313,0.9111348,-0.04511505,0.14638911,0.38258195,-3.0594013,0.09733477,9.371888,-2.1608448,2.5611432,10.591807,0
